business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,PriceRange,Reservations,Monday_mealtype,Tuesday_mealtype,Wednesday_mealtype,Thursday_mealtype,Friday_mealtype,Saturday_mealtype,Sunday_mealtype,sum,count,Sentiment_mean
UNfiku8qEyvGYjPK7w_gxQ,Gertrude's,1201 N Galvin Pkwy,Phoenix,AZ,85008,33.46206443,-111.9450701,3.5,399,1,"{'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, American (Traditional), Food, American (New), Breakfast & Brunch, Local Flavor, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-16:0'}",2,1,11111,11111,11111,11111,11111,10111,10111,49.79114335,50,0.995822867
HbLNib13kdNkvq_A9O_waw,Marcia's Long Wong's,5 W Baseline Rd,Phoenix,AZ,85041,33.37687736,-112.0736636,3.5,27,1,"{'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza, Chicken Wings, Seafood, Chinese","{'Monday': '9:30-22:0', 'Tuesday': '9:30-22:0', 'Wednesday': '9:30-22:0', 'Thursday': '9:30-22:0', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '9:30-22:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,28.74837165,29,0.99132316
N8uKQ5Vdb1LAh-qXT_25Rg,Lou Malnati's Pizzeria,"100 E Camelback Rd, Ste 152",Phoenix,AZ,85012,33.5105022,-112.0722487,4,962,1,"{'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'""}","Pizza, Soup, Sandwiches, Restaurants, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-23:0'}",2,0,11111,11110,11110,11110,11110,11110,11100,49.37886584,50,0.987577317
jb0-JZMt-6Khsh-VwsDtLQ,The Tasty Touch,"4727 East Bell Rd, Ste 5",Phoenix,AZ,85032,33.63829151,-111.9811102,4,113,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Vegetarian, Restaurants, Gluten-Free, Indian","{'Monday': '0:0-0:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-21:0'}",1,0,11111,11000,11000,11000,11000,11000,11000,49.88126247,50,0.997625249
UmfpoTxp4QdgQvswf8YxXw,El Caprichoso Hot Dogs Estilo Sonora,2826 N 35th Ave,Phoenix,AZ,85009,33.479886,-112.134721,4.5,25,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'""}","Fast Food, Restaurants, Food, Street Vendors, Hot Dogs","{'Tuesday': '18:0-2:0', 'Wednesday': '18:0-2:0', 'Thursday': '18:0-2:0', 'Friday': '18:0-2:0', 'Saturday': '18:0-2:0', 'Sunday': '18:0-2:0'}",1,0,10000,11000,11000,11000,11000,11000,11000,23.75872205,25,0.950348882
zYZPpOqo_2YrLJLOmjlgPQ,Giordano's,12811 N Tatum Blvd,Phoenix,AZ,85032,33.6024498,-111.9780992,3.5,83,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True'}","Pizza, Salad, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,1,11110,11110,11110,11110,11110,11110,11110,48.59515128,50,0.971903026
Lm5xXugCGxDqxD8ZE2MSEA,Subway,"7000 E Mayo Blvd, Ste 1022",Phoenix,AZ,85054,33.655642,-111.929267,3.5,26,1,"{'Alcohol': ""u'none'"", 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'Ambience': 'None', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""u'average'""}","Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '9:0-23:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,25.97085648,26,0.998879096
tcPVY5QCFL_roeouCY5SXQ,McDonald's,626 W Union Hls,Phoenix,AZ,85027,33.65504523,-112.0824963,2.5,22,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food, Restaurants, Burgers, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,23.89955346,24,0.995814728
m3ENrv6bKW8h44bMyBAOOQ,Subway,"2330 W Happy Valley Rd, Ste 1025",Phoenix,AZ,85085,33.71403986,-112.1095705,3.5,16,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-20:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,14.07955838,16,0.879972398
M_AuwEJTLUEIejktqmDWlg,Popeyes Louisiana Kitchen,3109 E Indian School Rd,Phoenix,AZ,85016,33.495075,-112.015018,2,30,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False'}","Chicken Wings, Chicken Shop, Restaurants, Fast Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,29.27956296,30,0.975985432
onhURB5hb6tKukQNPcBADw,Wendy's,2226 W Deer Valley Rd,Phoenix,AZ,85027,33.684204,-112.1083472,4,24,1,"{'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'False'}","Burgers, Fast Food, Restaurants","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '10:0-23:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,24.06036619,25,0.962414648
M18hT6GFwcU7nPLPEwab2A,56th St Deli & Market,5619 E Indian School Rd,Phoenix,AZ,85018,33.4888232,-111.959853,4.5,23,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'""}","Restaurants, Food, Convenience Stores, Delis, Grocery, Beer, Wine & Spirits","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-20:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,22.24225386,23,0.967054516
WR2J_AufGGdPrJobNb5GHw,Aji Spa,5594 W Wild Horse Pass Blvd,Phoenix,AZ,85226,33.2665198,-111.99188,4.5,85,1,"{'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'False', 'ByAppointmentOnly': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True'}","Restaurants, Beauty & Spas, Day Spas, Hotels & Travel, Cosmetics & Beauty Supply, Event Planning & Services, Local Services, Hotels, Shopping","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",3,1,11111,11111,11111,11111,11111,11111,11111,49.7333431,50,0.994666862
YwLZ6RDKKhPAoAOP5m_elA,Five Guys,"4803 E Ray Rd, Ste 101",Phoenix,AZ,85044,33.31898,-111.97993,3.5,101,1,"{'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Fast Food, Restaurants, American (New), Burgers","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,0,11110,11110,11110,11110,11110,11110,11110,49.79379456,50,0.995875891
Uxyc9jyxZ_h2awnz5bAVMA,Jersey Mike's Subs,"1743 East Camelback Rd, Ste A-02",Phoenix,AZ,85016,33.50879527,-112.0437971,3.5,62,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'DriveThru': 'False'}","Restaurants, Delis, Fast Food, Food, Sandwiches","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,48.83721662,50,0.976744332
N5mcKKdcmwirw1bFhE80Sw,The Living Room Wine Café & Lounge,"4905 E Ray Rd, Ste 107",Phoenix,AZ,85044,33.317289,-111.9777108,3.5,164,1,"{'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False}"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'OutdoorSeating': 'True', 'GoodForDancing': 'False', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WiFi': ""'free'"", 'HappyHour': 'True'}","Restaurants, Bars, Wine Bars, American (New), Lounges, Breakfast & Brunch, Nightlife, Cafes","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",2,0,11111,11110,11110,11110,11110,11111,11111,49.77485553,50,0.995497111
bFdXX34Ql59hmeuApRBmLg,Burger King,620 E Carefree Hwy,Phoenix,AZ,85085,33.7995877,-112.0661038,1.5,9,1,"{'RestaurantsTableService': 'False', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True'}","Fast Food, Burgers, Restaurants","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-22:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,8.069496584,9,0.896610732
9NDWU7w-Pau6gZwAxnJucw,Red Rim Bistro,1101 N 44th St,Phoenix,AZ,85008,33.4602074,-111.9855324,3,4,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""'paid'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Burgers","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",3,0,11000,11000,11000,11000,11000,11000,11000,3.805403133,4,0.951350783
YWjfWHizWgHSsAPGfQChXw,Sonic Drive-In,4740 E Baseline Rd,Phoenix,AZ,85040,33.37869257,-111.9796441,2,26,1,"{'BikeParking': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False'}","Restaurants, Fast Food, Burgers, American (Traditional), Food, Ice Cream & Frozen Yogurt","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-23:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,26.70427843,27,0.989047349
3awTUGMdUVrwEBkFFOxn9Q,Mancuso's Restaurant,"201 E Washington St, Ste 201",Phoenix,AZ,85004,33.447796,-112.070211,4,138,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'dressy'"", 'RestaurantsTableService': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '3', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Caters': 'True'}","Restaurants, Steakhouses, Seafood, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '12:0-19:0'}",3,1,11111,11110,11110,11110,11110,11000,11100,49.20537117,50,0.984107423
